FDATETIME,AREANAME,CUST_ID,CUST_NAME,AREA_ID,FSTREAMID,FDVC,FP,FT
2021-04-03 02:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,77.0,3.0973,25.41
2021-04-03 03:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,41.0,2.8721,23.17
2021-04-03 04:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,17.0,3.0285,22.93
2021-04-03 05:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,9.0,3.212,23.07
2021-04-03 06:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,16.0,3.2962,23.17
2021-04-03 07:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,12.0,3.2076,22.98
2021-04-03 08:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,18.0,3.262,23.17
2021-04-03 09:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,8.0,3.2054,23.43
2021-04-03 10:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,19.0,3.2977,24.21
2021-04-03 11:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,8.0,3.1811,24.51
2021-04-03 12:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,16.0,3.2893,25.44
2021-04-03 13:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,15.0,3.2083,26.34
2021-04-03 14:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,23.0,3.2126,27.15
2021-04-03 15:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,30.0,3.1408,26.36
2021-04-03 16:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,57.0,3.0733,26.26
2021-04-03 17:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,9.0,2.9565,25.8
2021-04-03 18:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,5.0,3.148,26.43
2021-04-03 19:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.3337,26.14
2021-04-03 20:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4241,25.9
2021-04-03 21:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4219,25.64
2021-04-03 22:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4206,25.33
2021-04-03 23:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4219,25.04
2021-04-04 00:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4235,24.77
2021-04-04 01:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4245,24.58
2021-04-04 02:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4231,24.51
2021-04-04 03:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4211,24.35
2021-04-04 04:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4204,24.15
2021-04-04 05:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4221,23.99
2021-04-04 06:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4221,23.93
2021-04-04 07:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4245,23.99
2021-04-04 08:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4268,24.66
2021-04-04 09:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4295,26.28
2021-04-04 10:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4313,28.89
2021-04-04 11:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4258,31.36
2021-04-04 12:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.3958,32.69
2021-04-04 13:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.3854,33.94
2021-04-04 14:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.3625,34.86
2021-04-04 15:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.3771,34.76
2021-04-04 16:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.38,34.5
2021-04-04 17:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.383,33.82
2021-04-04 18:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.3897,32.62
2021-04-04 19:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.3979,31.16
2021-04-04 20:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4036,30.03
2021-04-04 21:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4065,29.23
2021-04-04 22:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.409,28.54
2021-04-04 23:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4105,28.0
2021-04-05 00:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4119,27.59
2021-04-05 01:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.412,27.28
2021-04-05 02:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.411,26.99
2021-04-05 03:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4119,26.71
2021-04-05 04:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4129,26.48
2021-04-05 05:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,0.0,3.4124,26.31
2021-04-05 06:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,18.0,3.409,26.07
2021-04-05 07:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,44.0,3.1623,25.28
2021-04-05 08:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,79.0,2.9689,24.79
2021-04-05 09:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,105.0,2.8788,25.08
2021-04-05 10:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,95.0,2.8602,25.4
2021-04-05 11:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,17.0,2.8685,26.17
2021-04-05 12:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,14.0,3.0822,28.54
2021-04-05 13:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,58.0,3.1317,31.62
2021-04-05 14:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,71.0,2.9503,31.16
2021-04-05 15:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,34.0,2.9335,31.48
2021-04-05 16:00:00,Bekasi,0130252691,"ARISTEK HIGHPOLYMER, PT",013,1,39.0,3.0119,28.92
